"","Year","BT","DV","BTonly","DVonly","BTDV","Hybrids","BT.SE","DV.SE","BTonly.SE","DVonly.SE","BTDV.SE","Hybrids.SE","Model"
"1",0,272.5,273.5,1.1,2.1,271.4,0,0.401386485959743,0.372677996249965,0.348010216963685,0.433333333333333,0.371184290855335,0,"M1:IntraMate,NoSelec"
"2",20,212.9,139.3,104.7,31.1,108.2,0,2.54929184066652,9.73886828926008,8.30267694448269,3.35476443948669,7.0534467539715,0,"M1:IntraMate,NoSelec"
"3",30,211,149.7,97,35.7,114,0,2.02210011841375,8.75347550024179,6.44463601247839,2.01135664553941,7.63326055278258,0,"M1:IntraMate,NoSelec"
"4",40,207.8,163.9,83.3,39.4,124.5,0,1.65193489244852,8.57703652525483,6.59637947833675,2.32952069462082,6.95101910993393,0,"M1:IntraMate,NoSelec"
"5",50,209.8,178.5,72.3,41,137.5,0,2.46215804168259,9.4413393588457,7.52189396953247,3.10197069976849,7.30791047807481,0,"M1:IntraMate,NoSelec"
"6",51,212.1,178.6,74.2,40.7,137.9,0,2.25807194059199,8.996542545766,7.37684063659896,2.96666666666667,7.67456115285355,0,"M1:IntraMate,NoSelec"
"7",52,214.5,179.8,72.9,38.2,141.6,0,2.03988017077257,8.41400948154657,6.61051351173938,2.38886304895586,7.31846978541279,0,"M1:IntraMate,NoSelec"
"8",53,213.8,180.6,73.4,40.2,140.4,0,2.28424555986824,7.46874970943747,6.54930021707154,1.87853370714738,7.19135283208629,0,"M1:IntraMate,NoSelec"
"9",54,211.4,181.5,70.3,40.4,141.1,0,2.28619042659763,7.13403423347859,5.45292989542727,1.17567947256989,6.84665368385656,0,"M1:IntraMate,NoSelec"
"10",55,210.9,184,69.5,42.6,141.4,0,2.13671606807165,7.57627876995032,5.83333333333333,1.99555060627944,7.27583519451738,0,"M1:IntraMate,NoSelec"
"11",60,208.6,189.9,66.3,47.6,142.3,0,2.08273324690844,8.61710185877157,6.5997474699163,2.8095076674274,6.9984919010376,0,"M1:IntraMate,NoSelec"
"12",70,203.5,200.1,53.7,50.3,149.8,0,1.88709064729575,8.82477572897276,6.35968203258273,2.7408433414229,7.53775681338804,0,"M1:IntraMate,NoSelec"
"13",80,207.5,210.7,48.3,51.5,159.2,0,2.70082291986062,6.99213844256534,6.11382767903127,2.92593764648379,4.68520128821709,0,"M1:IntraMate,NoSelec"
"14",81,205.4,211.2,47.8,53.6,157.6,0,2.37673912933012,7.54512351713932,6.44084190494103,2.99703557239854,5.19016163310718,0,"M1:IntraMate,NoSelec"
"15",82,208.3,212.8,48,52.5,160.3,0,2.7408433414229,7.21233511269254,6.00370256129036,3.2736320298205,5.2154684459894,0,"M1:IntraMate,NoSelec"
"16",83,204,215.3,46.4,57.7,157.6,0,2.25092573548455,7.89662375111457,6.72342505308451,2.5475478405714,6.07581727470104,0,"M1:IntraMate,NoSelec"
"17",84,200.3,217.1,44.2,61,156.1,0,3.86163465675123,7.89437211633143,6.06959636219741,4.63321342770508,5.25452186216786,0,"M1:IntraMate,NoSelec"
"18",85,201.1,217.2,42.4,58.5,158.7,0,3.15330514434194,8.27284715197857,6.38957484240279,4.39001392050438,5.31047183507371,0,"M1:IntraMate,NoSelec"
"19",90,201.6,222.8,38.5,59.7,163.1,0,3.29376515387617,6.82772127270715,5.53423687402137,4.35137270805943,4.92939031614346,0,"M1:IntraMate,NoSelec"
"20",100,204.2,225.5,37.1,58.4,167.1,0,1.45907124188262,6.50854139658888,4.98542319612332,1.39204086785474,5.95063021872474,0,"M1:IntraMate,NoSelec"
"21",110,201.1,233.2,32.2,64.3,168.9,0,3.80190010974045,4.33794626266598,4.14138999746596,3.59644886581812,4.22545198108373,0,"M1:IntraMate,NoSelec"
"22",120,206,232.5,31.1,57.6,174.9,0,1.57762127549323,3.81881307912987,3.43333333333333,1.86904610251682,3.50063486305619,0,"M1:IntraMate,NoSelec"
"23",130,203.5,236.2,28.6,61.3,174.9,0,3.35078763543406,2.87827108598972,2.76164202362773,2.98533452434099,2.57531012156249,0,"M1:IntraMate,NoSelec"
"24",140,207.6,236,29.1,57.5,178.5,0,1.72046505340853,3.56526452189892,2.89232701393801,2.50887314235783,2.86065260619554,0,"M1:IntraMate,NoSelec"
"25",150,205,235.8,29.8,60.6,175.2,0,1.66666666666667,2.80396544597508,2.64910886484074,1.9731531449265,2.77608837515427,0,"M1:IntraMate,NoSelec"
"26",160,201.8,237.6,27.2,63,174.6,0,2.17460085737335,2.93333333333333,2.87054001888146,1.81352940116473,3.40326640482672,0,"M1:IntraMate,NoSelec"
"27",170,200.3,237.5,27.3,64.5,173,0,2.16564078277077,2.88386314978132,2.22136094420615,2.63839176604065,2.8713140623144,0,"M1:IntraMate,NoSelec"
"28",180,203,241.3,24.7,63,178.3,0,2.42212028327799,2.86763549520042,2.04966121861909,2.77288457907806,3.19391783098926,0,"M1:IntraMate,NoSelec"
"29",190,201.4,239.3,25.4,63.3,176,0,2.02319878739914,2.86763549520042,2.80555005500011,1.97793382655291,1.65998661306516,0,"M1:IntraMate,NoSelec"
"30",200,199.5,238.9,25.4,64.8,174.1,0,2.18199704654042,2.75862284482674,2.16127534365964,3.3592327166251,2.90382888996962,0,"M1:IntraMate,NoSelec"
"31",210,202.8,239.7,25,61.9,177.8,0,1.99332218503014,3.20433733832407,3.01846171271247,2.25807194059199,2.19494368442058,0,"M1:IntraMate,NoSelec"
"32",220,202.5,239.4,26.7,63.6,175.8,0,1.93935842770518,3.13120495088463,3.02966811530387,2.04504822002373,2.48014336503177,0,"M1:IntraMate,NoSelec"
"33",230,199,237.5,27.8,66.3,171.2,0,2.62889922041738,2.32020114070598,2.40739601136904,2.55625594267171,2.07525098883645,0,"M1:IntraMate,NoSelec"
"34",240,202.5,238.4,26.7,62.6,175.8,0,2.98607881119482,2.39072281027215,1.83817542386163,2.57423127684104,3.76179626124424,0,"M1:IntraMate,NoSelec"
"35",250,198.8,240.9,24.3,66.4,174.5,0,2.17460085737335,2.77868873951566,2.67934486188114,2.18174242292714,2.68017412369669,0,"M1:IntraMate,NoSelec"
"36",260,207.1,238.9,26.1,57.9,181,0,2.37790757693491,2.72213151776324,2.65183374709317,2.40115712846027,2.60341655863555,0,"M1:IntraMate,NoSelec"
"37",270,198.7,237.5,26.3,65.1,172.4,0,2.55190560605643,2.09894153219082,1.81995115929583,2.27278585783077,2.92194760010815,0,"M1:IntraMate,NoSelec"
"38",280,203.5,237.7,26.7,60.9,176.8,0,1.99025403180376,2.06586005764616,2.11896201004171,2.57962098852611,3.30252428706689,0,"M1:IntraMate,NoSelec"
"39",0,273,272.8,1.4,1.2,271.6,0,0.333333333333333,0.3590109871423,0.371184290855335,0.2,0.498887651569859,0,"M2:IntraMate,LowSelec"
"40",20,214.3,147.9,99,32.6,115.3,0,3.20433733832407,8.25489753621045,7.5129517797231,3.09551647099837,7.01435036985686,0,"M2:IntraMate,LowSelec"
"41",30,210.5,159.4,87.5,36.4,123,0,2.88000771603905,11.3560556532627,9.36334460661479,2.7495454169735,9.10067152589424,0,"M2:IntraMate,LowSelec"
"42",40,210.4,167.6,79.8,37,130.6,0,2.92954300569598,8.96933045934249,7.34967875337268,3.45446570880843,6.98283610003844,0,"M2:IntraMate,LowSelec"
"43",50,208.8,174.9,75.5,41.6,133.3,0,1.44376052184718,10.4885652021618,8.30963296421689,2.73739535568637,8.37861033293177,0,"M2:IntraMate,LowSelec"
"44",51,195.8,157.9,86,48.1,109.8,0,3.24482493963679,10.7646024853065,8.77496438739212,4.64626492763572,6.47525203284698,0,"M2:IntraMate,LowSelec"
"45",52,190.4,149.1,91,49.7,99.4,0,1.78387842136795,11.2006448227075,8.38252149813328,3.53097405509836,7.98220242511774,0,"M2:IntraMate,LowSelec"
"46",53,187.2,141.4,94.5,48.7,92.7,0,2.16435774409972,11.7626527620261,8.9346392080362,4.13400532171888,7.90646711383929,0,"M2:IntraMate,LowSelec"
"47",54,182.6,132.2,99.2,48.8,83.4,0,2.72111088426114,11.565081543643,8.37562601308768,3.91237353363232,8.21678498900607,0,"M2:IntraMate,LowSelec"
"48",55,178.2,126.3,100.1,48.2,78.1,0,2.48461935381123,10.4414239131133,7.67456115285355,5.03940031705713,6.4246919511107,0,"M2:IntraMate,LowSelec"
"49",60,171.7,116.7,104.4,49.4,67.3,0,2.27082951070015,10.6448213804752,7.38045466831896,5.17515431868676,5.78705451849211,0,"M2:IntraMate,LowSelec"
"50",70,162.1,104.8,106,48.7,56.1,0,1.94050394371038,11.2554184482161,5.87839736284947,4.74704586500325,6.94974020297801,0,"M2:IntraMate,LowSelec"
"51",80,151.8,95.8,107,51,44.8,0,5.3661490433602,8.58525868373613,6.09735826221305,4.58015040995138,4.98397431775084,0,"M2:IntraMate,LowSelec"
"52",81,151.1,98.8,104.6,52.3,46.5,0,4.73392015141785,9.71802449060507,5.93894865368536,5.61357481665847,4.99388514974953,0,"M2:IntraMate,LowSelec"
"53",82,150.6,99.5,103,51.9,47.6,0,3.89643711898732,9.81863307979046,5.24933858267454,5.61040699652589,5.14716750585536,0,"M2:IntraMate,LowSelec"
"54",83,155.3,97.6,106.8,49.1,48.5,0,2.68762596604017,9.86035834372497,5.18073353879545,5.12824423062015,4.98497743224581,0,"M2:IntraMate,LowSelec"
"55",84,153.9,96.6,105.8,48.5,48.1,0,2.60106815665325,10.0556230814185,6.34700279221968,5.07116028800773,5.57265147344103,0,"M2:IntraMate,LowSelec"
"56",85,150.8,95.6,105.1,49.9,45.7,0,2.60682863946895,10.5084093309438,6.36910947900533,5.44150714416512,5.58380595014627,0,"M2:IntraMate,LowSelec"
"57",90,155.2,95.7,112.2,52.7,43,0,3.83782345723313,9.51846159371939,6.31893099257215,5.93679674197757,3.96372439898527,0,"M2:IntraMate,LowSelec"
"58",100,154,98.9,105.2,50.1,48.8,0,2.93636207273937,9.39320085073359,5.73449600614077,4.70803096374223,5.39711857280242,0,"M2:IntraMate,LowSelec"
"59",110,154.3,92.6,109.9,48.2,44.4,0,4.23753072751888,10.3721850264167,6.62226882906791,5.62099239952836,5.36490654366152,0,"M2:IntraMate,LowSelec"
"60",120,144.8,97.4,99.9,52.5,44.9,0,3.9322032274823,10.6272187225905,6.5615885610456,6.40876136411883,5.02538002985291,0,"M2:IntraMate,LowSelec"
"61",130,147.5,100.3,99.8,52.6,47.7,0,5.89962334014262,11.402777439437,8.20947961539314,7.32908968123297,5.06853035898967,0,"M2:IntraMate,LowSelec"
"62",140,145.3,101.6,100.7,57,44.6,0,5.7,12.0804709253314,8.04991373314715,7.94844499117769,4.82401400403348,0,"M2:IntraMate,LowSelec"
"63",150,144.1,104.6,96.1,56.6,48,0,3.83391299965047,12.2956180089584,7.14679415309177,6.37041774314858,6.84267653935375,0,"M2:IntraMate,LowSelec"
"64",160,144,102.6,97.4,56,46.6,0,5.01553143301441,14.2900120519349,8.54556415145698,8.44195869846961,6.31435753747847,0,"M2:IntraMate,LowSelec"
"65",170,148.2,102.3,99.5,53.6,48.7,0,4.21056871323683,14.571700121964,9.53968319995772,7.5853660279368,7.33492406989405,0,"M2:IntraMate,LowSelec"
"66",180,145.5,104.1,96.3,54.9,49.2,0,4.46031887250726,15.0365850141875,8.37861033293177,8.71837140755084,6.80979686432226,0,"M2:IntraMate,LowSelec"
"67",190,145.9,104.7,98.8,57.6,47.1,0,3.84259750111244,14.5976025428835,8.40872562679189,8.47243897719082,6.41603893033354,0,"M2:IntraMate,LowSelec"
"68",200,146.8,105.6,99.3,58.1,47.5,0,4.09281212751222,15.1336270162399,8.7,8.43465075348904,7.163565220382,0,"M2:IntraMate,LowSelec"
"69",210,144.2,110.9,92.6,59.3,51.6,0,3.21731426987031,15.6832890541352,8.09965705721202,8.58817015822734,7.35632758620465,0,"M2:IntraMate,LowSelec"
"70",220,142.3,116.2,87.8,61.7,54.5,0,2.63754936762645,16.5695839148456,8.83025103455917,8.46830692772896,8.47512700658685,0,"M2:IntraMate,LowSelec"
"71",230,140.7,117.8,87.5,64.6,53.2,0,3.10930503131773,16.1958842508418,8.63359072975369,8.94079290542946,7.69963924118815,0,"M2:IntraMate,LowSelec"
"72",240,148.3,121.7,91.9,65.3,56.4,0,4.76106897427225,17.0782838065708,10.8263567279117,10.021144312569,7.43594871777188,0,"M2:IntraMate,LowSelec"
"73",250,146,127.5,85.9,67.4,60.1,0,3.80934523390977,17.3386209883537,10.6253888817722,9.23784486651393,8.45307307696109,0,"M2:IntraMate,LowSelec"
"74",260,147.7,128,87,67.3,60.7,0,5.56786414265929,19.7810234540301,12.334234201333,11.2279908166055,9.21719407773682,0,"M2:IntraMate,LowSelec"
"75",270,143.1,130.8,80.5,68.2,62.6,0,4.81998155828653,18.0319469584155,11.4185521557391,10.2402256919573,7.98081031809009,0,"M2:IntraMate,LowSelec"
"76",280,141.9,128.2,83.4,69.7,58.5,0,5.91504672659293,19.4997435880578,12.8946155860154,10.7321427911153,9.21502396451939,0,"M2:IntraMate,LowSelec"
"77",0,272.5,272.3,1.9,1.7,270.6,0,0.521749194749951,0.395811402901264,0.406885187191123,0.3,0.498887651569859,0,"M3:IntraMate,HighSelec"
"78",20,211.1,137.3,106.9,33.1,104.2,0,2.19823161250634,11.7056966188832,9.16690908770357,3.55105618091294,9.00222194794152,0,"M3:IntraMate,HighSelec"
"79",30,207.6,142.2,99.1,33.7,108.5,0,1.31824799555235,14.6899814688636,10.551935051607,4.0662568099475,11.0647086621283,0,"M3:IntraMate,HighSelec"
"80",40,209.3,139.4,103,33.1,106.3,0,1.68027775481714,16.3130486284923,12.3809890109348,4.62469218194874,12.0499423696178,0,"M3:IntraMate,HighSelec"
"81",50,207.5,147.4,96.9,36.8,110.6,0,1.77795138041261,21.0286576947851,16.2435970291203,5.32040098739434,15.8984275952058,0,"M3:IntraMate,HighSelec"
"82",51,174.5,110.8,107.4,43.7,67.1,0,2.28156866115301,18.9799894625893,11.9992592363955,7.24499827467198,12.0235417226188,0,"M3:IntraMate,HighSelec"
"83",52,164,100,110.9,46.9,53.1,0,4.06885187191123,17.7238069650212,11.1229991958604,7.62663461531727,10.8857194933954,0,"M3:IntraMate,HighSelec"
"84",53,160.5,91.7,114.5,45.7,46,0,2.73759829859029,16.1472735916762,9.83446321192299,7.3,9.14937763517886,0,"M3:IntraMate,HighSelec"
"85",54,151.6,84,114.5,46.9,37.1,0,2.36267268622258,15.542057635833,8.1134319358566,8.05736378172856,7.69335932982321,0,"M3:IntraMate,HighSelec"
"86",55,150.3,76.7,116.8,43.2,33.5,0,2.13983384609387,14.5105708594344,7.53923072998831,7.79144830353553,6.99722167085702,0,"M3:IntraMate,HighSelec"
"87",60,129.7,53.3,111,34.6,18.7,0,2.26102238428155,11.3549304024483,4.56800467016691,7.16348766702055,4.3360248051771,0,"M3:IntraMate,HighSelec"
"88",70,116.4,44.2,104.7,32.5,11.7,0,3.24619435305063,10.1781901905769,4.65725240887801,7.71614469076941,2.63754936762645,0,"M3:IntraMate,HighSelec"
"89",80,108.7,40.9,98.8,31,9.9,0,3.05523230613393,9.59565874063197,3.97156560229506,7.3348483283569,2.31636688707889,0,"M3:IntraMate,HighSelec"
"90",81,104.9,43.1,95.8,34,9.1,0,3.75484871717742,10.2701833803816,5.3099487337973,8.06225774829855,2.45605826930515,0,"M3:IntraMate,HighSelec"
"91",82,106.3,43.2,96.6,33.5,9.7,0,3.25252039023415,10.7235980694707,4.82401400403348,7.9975690751072,2.84819631033786,0,"M3:IntraMate,HighSelec"
"92",83,103.5,43.5,93.5,33.5,10,0,3.50634345785527,11.0224518345259,5.16451568128341,8.26673387069457,2.83627298482435,0,"M3:IntraMate,HighSelec"
"93",84,110,45.5,98.8,34.3,11.2,0,5.13593007913638,11.6792788970705,6.25175530906676,8.8807532213083,3.22765824984272,0,"M3:IntraMate,HighSelec"
"94",85,110.6,42.9,100.9,33.2,9.7,0,3.70345184328831,10.487505793933,4.73861207997072,8.57230683331181,2.03333333333333,0,"M3:IntraMate,HighSelec"
"95",90,103.6,44,94.1,34.5,9.5,0,1.01324561023804,11.5016906969753,3.38772293239377,8.8860064771027,2.83333333333333,0,"M3:IntraMate,HighSelec"
"96",100,102.2,41.4,92.8,32,9.4,0,2.59401019444583,10.6522819673116,3.51757492220611,8.12267060625862,2.63396616868512,0,"M3:IntraMate,HighSelec"
"97",110,97.4,43.6,87.9,34.1,9.5,0,3.60924738230378,10.6741640318002,2.62233992202892,8.50287533066838,2.6718699236469,0,"M3:IntraMate,HighSelec"
"98",120,95.2,46,86.3,37.1,8.9,0,4.65426924685522,11.5978925288654,5.32509780817842,9.4545109750731,2.29225749959389,0,"M3:IntraMate,HighSelec"
"99",130,93.8,43.9,84.5,34.6,9.3,0,5.14846255368209,11.5243221058768,5.78167603535322,9.13381993837555,2.58220405424857,0,"M3:IntraMate,HighSelec"
"100",140,96.5,42.9,86.2,32.6,10.3,0,4.61218193724209,11.8053189518774,5.40945674002688,8.74096358786858,3.21472307430118,0,"M3:IntraMate,HighSelec"
"101",150,92.3,44.1,84,35.8,8.3,0,4.43483683778533,11.767610915843,5.30827446330517,9.53449876326316,2.37135685491099,0,"M3:IntraMate,HighSelec"
"102",160,85.1,47.3,76.4,38.6,8.7,0,4.33192284736877,13.4255560613166,5.33166640616859,11.0294555118958,2.47229088543849,0,"M3:IntraMate,HighSelec"
"103",170,93.5,48,83.5,38,10,0,4.42279449116858,13.3441622691972,4.77784237682427,10.6458129484475,3.18328970301689,0,"M3:IntraMate,HighSelec"
"104",180,89.2,46,79.7,36.5,9.5,0,4.71828594112547,12.390856844195,5.97411081249754,9.59311095410544,2.88000771603905,0,"M3:IntraMate,HighSelec"
"105",190,90.6,48.2,80.9,38.5,9.7,0,4.06119850947147,13.7943627777598,5.10870716413545,11.3609956527684,2.77708880344548,0,"M3:IntraMate,HighSelec"
"106",200,83.9,50.4,74.3,40.8,9.6,0,3.0964136961617,14.0690361353498,4.60687891455086,11.2652859114479,2.8720878971384,0,"M3:IntraMate,HighSelec"
"107",210,88.2,48.4,80.2,40.4,8,0,3.26870684590167,14.0840335131666,4.86666666666667,11.7267026719174,2.42212028327799,0,"M3:IntraMate,HighSelec"
"108",220,86.1,53.3,75.8,43,10.3,0,2.99796227090632,15.3420627325301,4.11177171869581,12.4606045867232,3.03333333333333,0,"M3:IntraMate,HighSelec"
"109",230,89.2,53.1,78.9,42.8,10.3,0,3.11555238547945,15.4814943292522,5.67929964383325,12.3870900537616,3.23539453201272,0,"M3:IntraMate,HighSelec"
"110",240,88.1,54.7,78.2,44.8,9.9,0,5.09127794479059,16.7564581248213,7.13333333333333,13.5571219495716,3.25729949498047,0,"M3:IntraMate,HighSelec"
"111",250,85.9,55.4,76.4,45.9,9.5,0,4.38545575992077,16.3681262078332,5.38557744763219,13.627953298684,2.88386314978132,0,"M3:IntraMate,HighSelec"
"112",260,86.3,57.4,75.6,46.7,10.7,0,4.87180094466558,16.2270008182521,6.51186950456199,13.2548104475319,3.22162829775393,0,"M3:IntraMate,HighSelec"
"113",270,79.3,59.7,68.3,48.7,11,0,3.00018517946995,17.5670461692087,5.78705451849211,14.2283363593765,3.42863756549968,0,"M3:IntraMate,HighSelec"
"114",280,81.6,59.3,71.7,49.4,9.9,0,4.22742369666338,17.4706420412455,5.51372026050571,14.8520107131062,2.79463772249642,0,"M3:IntraMate,HighSelec"
"115",0,271.9,272.7,1.5,2.3,270.4,0,0.17950549357115,0.472581562625261,0.428174419288838,0.260341655863555,0.452155332208351,0,"M4:RandomMate,NoSelec"
"116",20,216.4,132.9,110.2,26.7,106.2,0,2.35324834596304,9.70847281730986,7.10054770970365,2.80495593152152,7.74281028510392,0,"M4:RandomMate,NoSelec"
"117",30,206.5,143.9,98.3,35.7,108.2,0,1.64147630029935,12.5259286637314,9.94099257284368,3.25252039023415,9.90488095166553,0,"M4:RandomMate,NoSelec"
"118",40,208.5,153.8,91.6,36.9,116.9,0,2.40947204913349,12.6612269021081,10.116213608746,4.61266372789809,8.89625389325942,0,"M4:RandomMate,NoSelec"
"119",50,206.8,154,92.9,40.1,113.9,0,1.46666666666667,15.2490436858622,12.3634317422164,4.03443511122272,11.8943964397807,0,"M4:RandomMate,NoSelec"
"120",51,210.6,156.4,92.3,38.1,118.3,0,2.08273324690844,15.5935884260166,13.0843842465403,4.29844933280208,11.7056966188832,0,"M4:RandomMate,NoSelec"
"121",52,210,156.4,92.5,38.9,117.5,0,1.99443670688688,16.0167967389793,12.7211547344484,4.73861207997072,11.8445955796069,0,"M4:RandomMate,NoSelec"
"122",53,209.2,159.9,88.2,38.9,121,0,3.04338992280355,14.9565667480505,12.0662983369199,5.51251102291667,9.85449699939632,0,"M4:RandomMate,NoSelec"
"123",54,209.5,162,86.3,38.8,123.2,0,3.18764977861607,14.3185970759087,11.6228223766863,5.10511725842044,10.0540760114714,0,"M4:RandomMate,NoSelec"
"124",55,207.7,163.9,85.5,41.7,122.2,0,2.41315837303177,14.4917217748617,11.5981320335072,4.50197487529393,10.6810319934192,0,"M4:RandomMate,NoSelec"
"125",60,208.9,168.2,82.1,41.4,126.8,0,2.76264768333246,16.7940465641846,13.9263539138331,5.52207690396768,11.5641207572772,0,"M4:RandomMate,NoSelec"
"126",70,206.9,180,72.9,46,134,0,2.37790757693491,16.1644328353608,12.7936182007541,5.23450093132096,11.3695499764356,0,"M4:RandomMate,NoSelec"
"127",80,208.6,182,70.3,43.7,138.3,0,2.7495454169735,16.2227549379807,13.0648383074572,4.45234020862437,12.680737798374,0,"M4:RandomMate,NoSelec"
"128",81,209.8,183,67.5,40.8,141,32.6,2.31804515342849,15.7895886935383,12.7812797133586,4.64471025289343,11.735984548956,5.97624928827066,"M4:RandomMate,NoSelec"
"129",82,207.1,179.6,65.6,36,134.9,65.4,2.08939119256198,16.4047418618994,13.163248501457,3.63929175038831,11.4885933768141,10.7209037761645,"M4:RandomMate,NoSelec"
"130",83,203.3,177.8,59.7,32.9,128.9,97.5,2.87537437176062,16.803967785417,12.9940584712997,2.93428015022424,11.1249968789009,13.6383853720136,"M4:RandomMate,NoSelec"
"131",84,201.4,168.4,57.4,27.5,119.8,120.5,3.15242411134317,16.3341496394653,12.8393492393068,1.97905701450632,11.4122740941497,14.7507061977837,"M4:RandomMate,NoSelec"
"132",85,202.5,160.9,53.3,22.4,115.6,137.3,2.71722898065903,16.1585546658384,11.6295122664519,2.21208800307161,10.8343076484943,15.1957962023127,"M4:RandomMate,NoSelec"
"133",90,171.3,91.9,32.2,7,54.4,203.8,5.7543220471418,10.5960684532834,6.51118695443124,0.632455532033676,4.93783578323765,11.2928689396844,"M4:RandomMate,NoSelec"
"134",100,105.1,12.3,15.7,2.5,3.1,236,10.6002620512681,2.11896201004171,2.9022979401387,0.859586463881842,1.11005505368978,3.58701361395056,"M4:RandomMate,NoSelec"
"135",110,64.4,3,13.2,2.1,0.3,240.6,7.1805292284065,0.977525219907679,2.95822769764451,0.862167810425171,0.213437474581095,3.30723113461666,"M4:RandomMate,NoSelec"
"136",120,48.2,2.2,11.4,2,0,239.6,3.9208842540087,0.785988408170106,2.61278905896872,0.816496580927726,0,2.80158685192676,"M4:RandomMate,NoSelec"
"137",130,35.3,2.1,10.7,2,0.1,241,4.05805098264891,0.795124029458438,2.33832798763941,0.816496580927726,0.1,2.77288457907806,"M4:RandomMate,NoSelec"
"138",140,28.3,2,10.6,2,0,239.7,3.44496411850367,0.816496580927726,2.60426999794995,0.816496580927726,0,3.41255850580698,"M4:RandomMate,NoSelec"
"139",150,22.5,2,9.1,2,0,241.1,3.10286605862673,0.816496580927726,2.24820916385563,0.816496580927726,0,3.38115693546192,"M4:RandomMate,NoSelec"
"140",160,18.8,2,9.4,2,0,244.4,3.51757492220611,0.816496580927726,2.42303757938483,0.816496580927726,0,2.6170381901854,"M4:RandomMate,NoSelec"
"141",170,15.1,2,9.3,2,0,241.8,2.96066809277155,0.816496580927726,2.37135685491099,0.816496580927726,0,3.24482493963679,"M4:RandomMate,NoSelec"
"142",180,15.2,2,9.6,2,0,242.2,3.04703863520705,0.816496580927726,2.50421866279906,0.816496580927726,0,2.71947707391615,"M4:RandomMate,NoSelec"
"143",190,13.6,2,9.8,2,0,241.8,3.42279937413158,0.816496580927726,2.68659222394798,0.816496580927726,0,3.45382235919696,"M4:RandomMate,NoSelec"
"144",200,12.1,2,8.5,2,0,241.9,2.92289810519172,0.816496580927726,2.40947204913349,0.816496580927726,0,2.96441862390887,"M4:RandomMate,NoSelec"
"145",210,11.1,2,8.9,2,0,240.7,2.86918494040071,0.816496580927726,2.46508958593124,0.816496580927726,0,2.97040962382856,"M4:RandomMate,NoSelec"
"146",220,10.7,2,8.6,2,0,241.6,3.03333333333333,0.816496580927726,2.39072281027215,0.816496580927726,0,3.23934149686836,"M4:RandomMate,NoSelec"
"147",230,10.4,2,9.3,2,0,240.7,3.0118285328204,0.816496580927726,2.57789750679804,0.816496580927726,0,2.91757128828452,"M4:RandomMate,NoSelec"
"148",240,9.9,2,9.4,2,0,242.2,2.76666666666667,0.816496580927726,2.58714772159097,0.816496580927726,0,2.42578738648803,"M4:RandomMate,NoSelec"
"149",250,9.1,2,9,2,0,241.1,2.50532765654847,0.816496580927726,2.47206616236522,0.816496580927726,0,2.97937353594118,"M4:RandomMate,NoSelec"
"150",260,9.4,2,9.2,2,0,240.6,2.59572297785757,0.816496580927726,2.52894356511875,0.816496580927726,0,3.32398689661811,"M4:RandomMate,NoSelec"
"151",270,9.2,2,9.2,2,0,241.3,2.55516905289824,0.816496580927726,2.55516905289824,0.816496580927726,0,3.62414740931497,"M4:RandomMate,NoSelec"
"152",280,9.6,2,9.6,2,0,241.9,2.64659109883723,0.816496580927726,2.64659109883723,0.816496580927726,0,3.90569384929803,"M4:RandomMate,NoSelec"
"153",0,272.3,272.9,1.3,1.9,271,0,0.366666666666667,0.481894409826699,0.472581562625261,0.406885187191123,0.421637021355784,0,"M5:RandomMate,LowSelec,HighHyFit"
"154",20,213.2,146.8,99.6,33.2,113.6,0,1.90204568235828,8.95271529264229,6.93173058398037,3.07245829914744,6.26666666666667,0,"M5:RandomMate,LowSelec,HighHyFit"
"155",30,210.3,157.2,89.8,36.7,120.5,0,1.19303534454489,10.9420696803159,8.69457046412044,2.93276509647655,8.69642327498942,0,"M5:RandomMate,LowSelec,HighHyFit"
"156",40,206.7,166.3,81.8,41.4,124.9,0,1.17426099692057,14.1774860645712,10.7804349530888,3.7064508330447,10.8016973974772,0,"M5:RandomMate,LowSelec,HighHyFit"
"157",50,208.6,181,69.9,42.3,138.7,0,2.71702451630864,11.8171250498776,8.32859865496925,1.71949605020386,10.3784498949613,0,"M5:RandomMate,LowSelec,HighHyFit"
"158",51,196.2,162.2,81.4,47.4,114.8,0,2.0591260281974,12.8692570794812,8.59870791327265,3.12054126359159,9.96638795596925,0,"M5:RandomMate,LowSelec,HighHyFit"
"159",52,186.2,151.7,84.3,49.8,101.9,0,2.48908729367926,13.3150291024842,8.5375640553966,4.51614388118399,9.49906428140278,0,"M5:RandomMate,LowSelec,HighHyFit"
"160",53,181.4,141.2,88.4,48.2,93,0,2.08273324690844,14.8763794878548,9.03720704150962,4.91889779885246,10.3430062253572,0,"M5:RandomMate,LowSelec,HighHyFit"
"161",54,178.2,134.8,92.2,48.8,86,0,2.31324687638633,15.0316702701699,8.80631086841199,4.95266482702887,10.4796098315835,0,"M5:RandomMate,LowSelec,HighHyFit"
"162",55,174.4,131.4,94.5,51.5,79.9,0,3.59382185918495,14.7008692108853,8.38947753637456,4.90181372328425,10.0382047974504,0,"M5:RandomMate,LowSelec,HighHyFit"
"163",60,169.8,120.5,100.3,51,69.5,0,1.99332218503014,13.686367913609,8.36135289425235,6.15358973824764,7.84892066182068,0,"M5:RandomMate,LowSelec,HighHyFit"
