Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,N_BeforePacking_AddAge0s,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
27,0|1|2|3|4|5|6|,632|447|280|121|106|47|46|,49.45309481995264|134.4593188156105|181.34298546680154|218.25988232814927|247.32879632779213|270.2180918255229|301.1460444203249|,10.30994391451148|0.0|5.684341886080802e-14|8.526512829121202e-14|5.684341886080802e-14|1.1368683772161603e-13|14.018923029589523|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,629|3|447|401|153|43|3|,49.30634255801828|80.22215240552235|134.4593188156105|192.48249798606105|254.3601485395133|298.82562959130956|334.4053236362116|,10.106095703384058|5.2563975046524245|0.0|16.9454269817098|10.559487894658107|11.250377315068066|3.9904819852490356|,0|632|447|401|153|43|3|,0|0|0|0|0|0|0|,0|55|26|69|30|3|3|,0|577|421|332|123|40|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|542|594|160|77|1|,0|0|0|0|0|0|0|,792|7|542|594|160|77|1|,26|0|79|193|40|23|0|,771|3|463|401|120|54|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
28,0|1|2|3|4|5|6|,728|416|232|136|54|51|51|,50.02599337703887|134.4593188156105|181.34298546680154|218.25988232814936|247.32879632779222|270.21809182552283|299.94690903913494|,9.978246927640868|0.0|5.684341886080802e-14|0.0|2.842170943040401e-14|5.684341886080802e-14|12.822589638042158|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,725|3|416|368|105|50|1|,49.9139755184934|77.0969758588606|134.4593188156105|194.9861864807779|258.44645414097556|299.3591235968681|329.3361811524784|,9.84469924611182|1.860405114034501|0.0|17.819307247585044|11.4399755103571|12.251004166718532|0.0|,0|728|416|368|105|50|1|,0|0|0|0|0|0|0|,0|87|24|33|8|10|0|,0|641|392|335|97|40|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|618|554|156|75|6|,0|0|0|0|0|0|0|,502|5|618|554|156|75|6|,14|0|96|163|18|9|2|,488|5|522|391|138|66|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
29,0|1|2|3|4|5|6|,447|468|229|121|97|29|65|,49.660867758431905|134.4593188156105|181.34298546680154|218.25988232814927|247.32879632779216|270.2180918255227|298.5734238247219|,10.420683141041295|0.0|5.684341886080802e-14|8.526512829121202e-14|2.842170943040401e-14|5.684341886080802e-14|13.499748316307228|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,442|5|468|350|126|61|4|,49.33131430456239|78.79339308049634|134.4593188156105|194.10568409601035|252.59696751377768|296.4667553778449|330.70011763959496|,9.996891476805672|3.8978478533697243|0.0|17.55769781796462|9.634889691314863|11.032192413084458|2.362407293982971|,0|447|468|350|126|61|4|,0|0|0|0|0|0|0|,0|5|37|26|14|7|1|,0|442|431|324|112|54|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|403|582|185|73|6|,0|0|0|0|0|0|0|,689|2|403|582|185|73|6|,78|0|31|152|35|13|0|,612|2|372|430|150|60|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
30,0|1|2|3|4|5|6|,562|327|256|120|74|59|66|,49.92307152132361|134.4593188156105|181.34298546680154|218.25988232814927|247.32879632779213|270.21809182552283|303.8769864020964|,9.75105706978596|0.0|5.684341886080802e-14|8.526512829121202e-14|5.684341886080802e-14|5.684341886080802e-14|13.410073729977057|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,561|1|327|376|133|60|6|,49.87093462704554|79.17186921131766|134.4593188156105|193.12497382680615|257.4826943305448|300.9866807037305|332.7800433857561|,9.681164334225043|0.0|0.0|17.208695458767576|11.371628167879813|10.223965615253315|3.729711725866319|,0|562|327|376|133|60|6|,0|0|0|0|0|0|0|,0|35|10|55|29|15|2|,0|527|317|321|104|45|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|493|499|139|82|6|,0|0|0|0|0|0|0|,838|4|493|499|139|82|6|,3|0|49|118|23|31|0|,837|2|444|381|116|51|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
31,0|1|2|3|4|5|6|,772|392|208|140|70|39|52|,49.937241132299086|134.4593188156105|181.34298546680154|218.25988232814936|247.32879632779213|270.2180918255229|303.18147356760477|,10.531073152577791|0.0|5.684341886080802e-14|0.0|5.684341886080802e-14|1.1368683772161603e-13|16.325266132770036|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,770|2|392|348|109|46|6|,49.86791946531599|76.62608292078889|134.4593188156105|196.19461064090697|255.51854425817277|299.32079054784583|332.7800433857561|,10.456280793619246|1.044599950156197|0.0|18.10262810930297|10.972036696404011|13.049407498989295|3.729711725866319|,0|772|392|348|109|46|6|,0|0|0|0|0|0|0|,0|46|8|34|17|10|1|,0|726|384|314|92|36|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|682|531|173|55|8|,0|0|0|0|0|0|0|,573|2|682|531|173|55|8|,0|0|113|120|23|8|1|,573|2|569|411|150|47|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
32,0|1|2|3|4|5|6|,545|524|248|125|88|44|47|,50.03447690800479|134.4593188156105|181.3429854668015|218.25988232814922|247.32879632779216|270.21809182552283|304.35759390894117|,9.638743605406368|0.0|2.842170943040401e-14|1.4210854715202004e-13|2.842170943040401e-14|5.684341886080802e-14|16.82914031808857|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,543|2|524|373|132|41|6|,49.93508714458332|77.01879767693289|134.4593188156105|193.71459969647574|254.95856149370235|300.0109276649339|334.0598132429912|,9.51597003858259|0.7445560071308392|0.0|17.425979681997493|10.790117375352006|13.1407740927728|5.2200862316080645|,0|545|524|373|132|41|6|,0|0|0|0|0|0|0|,0|27|13|23|14|8|0|,0|518|511|350|118|33|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|502|677|181|57|12|,0|0|0|0|0|0|0|,753|5|502|677|181|57|12|,0|0|88|179|41|17|5|,757|1|414|498|140|40|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
33,0|1|2|3|4|5|6|,719|379|302|141|73|55|43|,50.2357114881488|134.4593188156105|181.3429854668015|218.25988232814936|247.32879632779216|270.2180918255229|299.71345238608257|,9.765172187989373|0.0|2.842170943040401e-14|0.0|2.842170943040401e-14|1.1368683772161603e-13|14.984729375432995|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,718|1|379|443|128|38|5|,50.19223460049981|81.45211682012794|134.4593188156105|193.0930587341831|257.16404048697325|295.5285803932164|331.51847953186495|,9.702181037148494|0.0|0.0|17.19627928176243|11.330921506264135|10.125910133941455|2.672758747999873|,0|719|379|443|128|38|5|,0|0|0|0|0|0|0|,0|75|37|74|21|9|2|,0|644|342|369|107|29|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|625|544|169|67|3|,0|0|0|0|0|0|0|,733|7|625|544|169|67|3|,14|0|119|148|32|18|1|,718|8|506|396|137|49|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
34,0|1|2|3|4|5|6|,698|462|196|160|83|45|47|,50.23896036227534|134.4593188156105|181.34298546680157|218.25988232814933|247.32879632779213|270.2180918255229|295.96241083069293|,10.44923624828676|0.0|8.526512829121202e-14|2.842170943040401e-14|5.684341886080802e-14|1.1368683772161603e-13|12.792616017498409|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,690|8|462|356|128|45|2|,49.906005640205834|78.95630514077028|134.4593188156105|197.9348492247106|255.37581427621305|294.2366545520152|334.7919271009448|,10.036719775136982|1.9545030765577924|0.0|18.363828035767728|10.928681248656659|10.046685384054744|0.0|,0|698|462|356|128|45|2|,0|0|0|0|0|0|0|,0|12|8|18|20|8|0|,0|686|454|338|108|37|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|673|590|195|64|3|,0|0|0|0|0|0|0|,698|7|673|590|195|64|3|,0|0|82|180|38|16|1|,702|3|591|410|157|48|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
35,0|1|2|3|4|5|6|,651|529|254|116|95|42|45|,49.88950722474453|134.45931881561046|181.34298546680154|218.25988232814925|247.32879632779208|270.21809182552283|297.9678405581767|,10.02391285001339|2.842170943040401e-14|5.684341886080802e-14|1.1368683772161603e-13|1.1368683772161603e-13|5.684341886080802e-14|11.327661962740637|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,650|1|529|370|137|43|2|,49.84984031389143|75.67299927926004|134.45931881561046|192.9169315098187|254.34595261176796|296.282064681634|334.2120219038451|,9.980435195602206|0.0|2.842170943040401e-14|17.12652753310482|10.553543548208731|8.320873874248573|4.875840751366667|,0|651|529|370|137|43|2|,0|0|0|0|0|0|0|,0|32|33|46|25|4|1|,0|619|496|324|112|39|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|584|644|167|66|1|,0|0|0|0|0|0|0|,679|3|584|644|167|66|1|,14|0|46|198|19|4|0|,664|3|538|446|148|62|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
36,0|1|2|3|4|5|6|,597|474|272|137|79|56|55|,50.03106877855113|134.4593188156105|181.3429854668015|218.25988232814936|247.32879632779205|270.2180918255228|300.0365407813184|,10.432155831862485|0.0|2.842170943040401e-14|0.0|1.4210854715202004e-13|0.0|11.841534854645257|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,594|3|474|409|135|54|1|,49.88743435392396|78.47068485473285|134.4593188156105|193.70879199493027|256.82361520092485|299.3929225161402|334.7919271009448|,10.259045927449508|2.267133141052414|0.0|17.423949986016368|11.27732811666694|10.956057891838167|0.0|,0|597|474|409|135|54|1|,0|0|0|0|0|0|0|,0|69|17|27|12|13|1|,0|528|457|382|123|41|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|484|642|177|81|1|,0|0|0|0|0|0|0|,764|5|484|642|177|81|1|,2|0|21|117|37|20|0|,765|3|463|525|140|61|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
37,0|1|2|3|4|5|6|,726|405|293|169|79|50|56|,50.094236938259954|134.45931881561046|181.3429854668015|218.25988232814933|247.32879632779205|270.21809182552283|296.5715629327942|,10.062858979415813|2.842170943040401e-14|2.842170943040401e-14|2.842170943040401e-14|1.4210854715202004e-13|5.684341886080802e-14|12.442396763962982|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,723|3|405|462|129|55|1|,49.97673514282021|78.41216963924101|134.45931881561046|194.8472183013638|256.20061628815284|295.9758426015272|329.3361811524784|,9.915912794689186|1.8860656906477453|2.842170943040401e-14|17.78117167947865|11.151704769509726|11.736890194195983|0.0|,0|726|405|462|129|55|1|,0|0|0|0|0|0|0|,0|58|40|90|26|22|0|,0|668|365|372|103|33|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|644|536|191|60|2|,0|0|0|0|0|0|0|,733|7|644|536|191|60|2|,20|0|128|154|33|12|0|,713|6|516|382|158|48|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
38,0|1|2|3|4|5|6|,667|458|221|135|94|50|45|,51.02900565596872|134.4593188156105|181.34298546680157|218.2598823281494|247.32879632779208|270.21809182552283|296.7921625436988|,10.1373556322452|0.0|8.526512829121202e-14|2.842170943040401e-14|1.1368683772161603e-13|5.684341886080802e-14|11.737730968688119|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,662|5|458|356|144|43|2|,50.821411302979186|78.51449799178101|134.4593188156105|195.34237051253737|255.27646837561528|295.1516094468146|332.0640541267116|,9.877571891991108|5.479839335695734|0.0|17.91175793150839|10.897298887427471|9.125760494139195|2.7278729742332075|,0|667|458|356|144|43|2|,0|0|0|0|0|0|0|,0|25|20|27|25|6|0|,0|642|438|329|119|37|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|614|591|176|71|2|,0|0|0|0|0|0|0|,723|3|614|591|176|71|2|,13|0|58|145|29|19|0|,712|1|556|446|147|52|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
39,0|1|2|3|4|5|6|,680|505|266|130|77|51|46|,49.355300976694004|134.45931881561046|181.34298546680154|218.25988232814936|247.3287963277921|270.21809182552283|297.80394320700253|,10.04764394270929|2.842170943040401e-14|5.684341886080802e-14|0.0|8.526512829121202e-14|5.684341886080802e-14|13.013095728621439|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,679|1|505|396|128|44|2|,49.31007512086611|80.06365708383575|134.45931881561046|193.46216877987024|256.44875000266916|296.02503631286277|336.93989487807823|,9.985638379176576|0.0|2.842170943040401e-14|17.33574446733002|11.2060590556168|10.200221693587517|2.1479677771334593|,0|680|505|396|128|44|2|,0|0|0|0|0|0|0|,0|48|66|49|21|8|0|,0|632|439|347|107|36|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|605|612|166|70|3|,0|0|0|0|0|0|0|,655|4|605|612|166|70|3|,14|0|47|136|19|12|0|,635|9|558|476|147|58|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
40,0|1|2|3|4|5|6|,608|492|279|148|78|53|55|,50.15069901512197|134.4593188156105|181.3429854668015|218.25988232814936|247.32879632779208|270.2180918255229|299.75658044684155|,10.491681608233279|0.0|2.842170943040401e-14|0.0|1.1368683772161603e-13|1.1368683772161603e-13|13.6081134365453|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,599|9|492|427|131|52|3|,49.72953800517085|78.18130401075761|134.4593188156105|194.1385375405239|256.58935099481295|297.60994874085077|336.9648633506819|,9.977881134848719|3.5409016920376173|0.0|17.56832158512232|11.23430903551466|10.4687616543885|5.56825712570553|,0|608|492|427|131|52|3|,0|0|0|0|0|0|0|,0|9|37|61|23|9|1|,0|599|455|366|108|43|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|574|642|161|75|2|,0|0|0|0|0|0|0|,771|3|574|642|161|75|2|,7|0|65|190|27|17|0|,761|7|509|452|134|58|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
41,0|1|2|3|4|5|6|,739|450|261|139|76|41|50|,50.383093891104295|134.4593188156105|181.34298546680148|218.25988232814936|247.3287963277921|270.21809182552283|301.0896140906768|,10.105298435076108|0.0|0.0|0.0|8.526512829121202e-14|5.684341886080802e-14|13.810465975255248|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,734|5|450|400|117|48|2|,50.19781381838197|77.58220856674065|134.4593188156105|194.17160712611988|255.34983150221052|299.6390411903543|335.9033636984169|,9.88533776329186|1.6697114901371124|0.0|17.57894675435299|10.920569538064239|12.011451708092933|6.56718254593855|,0|739|450|400|117|48|2|,0|0|0|0|0|0|0|,0|71|19|40|13|10|0|,0|668|431|360|104|38|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|644|597|174|68|5|,0|0|0|0|0|0|0|,621|2|644|597|174|68|5|,0|0|106|158|43|23|2|,620|3|538|439|131|45|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
42,0|1|2|3|4|5|6|,582|485|253|136|73|38|44|,49.85137985513972|134.45931881561046|181.3429854668015|218.25988232814936|247.32879632779216|270.2180918255229|300.71699661258504|,10.18728649489855|2.842170943040401e-14|2.842170943040401e-14|0.0|2.842170943040401e-14|1.1368683772161603e-13|14.473366737870714|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,579|3|485|389|111|41|3|,49.712853192692805|76.58702570739261|134.45931881561046|194.24966406100023|255.1647713630512|298.10452734281745|336.4207432994095|,10.029412302176937|1.1311863710503591|2.842170943040401e-14|17.603754433377368|10.860821485582095|11.025671526835078|6.5515144613572796|,0|582|485|389|111|41|3|,0|0|0|0|0|0|0|,0|0|11|31|10|2|0|,0|582|474|358|101|39|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|553|638|174|62|4|,0|0|0|0|0|0|0|,466|2|553|638|174|62|4|,3|0|39|158|24|14|0|,464|1|514|480|150|48|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
43,0|1|2|3|4|5|6|,447|463|274|141|85|51|46|,49.85952726382545|134.4593188156105|181.3429854668015|218.25988232814936|247.3287963277921|270.21809182552283|301.7851855970684|,10.181062791541777|0.0|2.842170943040401e-14|0.0|8.526512829121202e-14|5.684341886080802e-14|14.600047856449418|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,446|1|463|415|136|43|3|,49.80008502740244|76.37076470849179|134.4593188156105|193.88583476186184|255.91228213944112|299.3199760152624|337.1198562696214|,10.114693623746257|0.0|0.0|17.48485073812691|11.081232533641371|11.442714678682316|7.488867154574892|,0|447|463|415|136|43|3|,0|0|0|0|0|0|0|,0|0|26|38|11|9|0|,0|447|437|377|125|34|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|430|628|185|69|4|,0|0|0|0|0|0|0|,562|2|430|628|185|69|4|,0|0|18|194|35|9|0|,561|3|412|434|150|60|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
44,0|1|2|3|4|5|6|,522|374|248|138|84|55|59|,50.09000325617095|134.4593188156105|181.3429854668015|218.2598823281494|247.3287963277921|270.2180918255229|298.80722562188697|,9.999673797401753|0.0|2.842170943040401e-14|2.842170943040401e-14|8.526512829121202e-14|1.1368683772161603e-13|14.363408863858952|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,520|2|374|386|139|56|3|,49.978832151395444|78.99449049779935|134.4593188156105|194.54125429287924|256.38571181250575|296.7252726251939|337.6703482268261|,9.856448399609604|0.8514749821588907|0.0|17.693072909905712|11.192796644732548|11.334931056063073|8.235406955113044|,0|522|374|386|139|56|3|,0|0|0|0|0|0|0|,0|38|11|40|18|12|1|,0|484|363|346|121|44|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|451|534|179|84|3|,0|0|0|0|0|0|0|,779|5|451|534|179|84|3|,0|0|41|106|48|18|0|,779|5|410|428|131|66|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
45,0|1|2|3|4|5|6|,743|370|226|143|73|42|64|,49.29527900683579|134.4593188156105|181.34298546680154|218.25988232814936|247.32879632779216|270.21809182552283|299.8034507257117|,10.175979611859027|0.0|5.684341886080802e-14|0.0|2.842170943040401e-14|5.684341886080802e-14|13.655146463677587|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,739|4|370|369|115|61|3|,49.14546711115474|76.97302673391165|134.4593188156105|195.64953357296068|255.68836511826763|298.1017192710969|334.4053236362117|,9.996306225215614|1.720034616195409|0.0|17.985439726710705|11.020991330915205|11.535649408424414|3.9904819852490356|,0|743|370|369|115|61|3|,0|0|0|0|0|0|0|,0|0|31|37|11|10|1|,0|743|339|332|104|51|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|714|491|175|70|7|,0|0|0|0|0|0|0|,671|6|714|491|175|70|7|,14|0|96|75|26|8|3|,657|6|618|416|149|62|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
46,0|1|2|3|4|5|6|,626|558|226|135|88|48|59|,50.53235895731429|134.4593188156105|181.34298546680154|218.2598823281494|247.32879632779216|270.2180918255228|301.920145783839|,10.246915699936201|0.0|5.684341886080802e-14|2.842170943040401e-14|2.842170943040401e-14|0.0|14.326218024323335|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,620|6|558|361|136|55|4|,50.24604702079056|80.11792573143278|134.4593188156105|195.1484732127349|255.40737120934415|299.5101423643996|335.057692801131|,9.86312881524187|4.329725600134593|0.0|17.86237037277271|10.938442098742604|11.489673069045008|5.845170149679161|,0|626|558|361|136|55|4|,0|0|0|0|0|0|0|,0|36|40|52|14|13|0|,0|590|518|309|122|42|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|564|643|171|75|6|,0|0|0|0|0|0|0|,657|2|564|643|171|75|6|,0|0|72|195|44|11|2|,656|3|492|448|127|64|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
47,0|1|2|3|4|5|6|,608|435|298|107|69|38|60|,50.600634369644645|134.4593188156105|181.3429854668015|218.25988232814925|247.32879632779213|270.2180918255229|300.8516320966367|,10.25579497785329|0.0|2.842170943040401e-14|1.1368683772161603e-13|5.684341886080802e-14|1.1368683772161603e-13|14.720226139134068|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,605|3|435|405|107|57|3|,50.45534793103498|79.90006615592951|134.4593188156105|191.09633846473787|255.45770500922916|298.88385877107913|338.2393252822316|,10.07018579581157|1.814763095522925|0.0|16.276843427851126|10.95380466013236|12.222761201113187|4.875357262876128|,0|608|435|405|107|57|3|,0|0|0|0|0|0|0|,0|42|19|58|16|8|0|,0|566|416|347|91|49|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|535|619|138|69|6|,0|0|0|0|0|0|0|,510|2|535|619|138|69|6|,0|0|81|168|18|27|0|,508|4|454|451|120|42|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
48,0|1|2|3|4|5|6|,466|403|247|164|62|41|44|,50.729291016244524|134.4593188156105|181.34298546680157|218.2598823281493|247.32879632779222|270.21809182552283|303.4527495893977|,9.220595753076097|0.0|8.526512829121202e-14|5.684341886080802e-14|2.842170943040401e-14|5.684341886080802e-14|15.934814466724365|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,463|3|403|411|103|39|5|,50.54626678713803|78.97603037501352|134.4593188156105|196.07381535794758|256.44006929290816|299.4254644939848|334.8655733336176|,8.963180910641462|2.090626384061739|0.0|18.078140902526943|11.204254737115301|11.705325154641512|7.245211212609794|,0|466|403|411|103|39|5|,0|0|0|0|0|0|0|,0|63|30|79|13|6|1|,0|403|373|332|90|33|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|367|513|173|56|5|,0|0|0|0|0|0|0|,649|8|367|513|173|56|5|,23|0|21|154|40|9|0|,631|3|346|359|133|47|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
49,0|1|2|3|4|5|6|,592|305|205|111|83|39|48|,50.149032888585204|134.45931881561046|181.34298546680157|218.25988232814922|247.32879632779213|270.2180918255229|301.99777368616793|,10.076334361616926|2.842170943040401e-14|8.526512829121202e-14|1.4210854715202004e-13|5.684341886080802e-14|1.1368683772161603e-13|15.885728253136147|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,589|3|305|316|122|43|5|,50.018760055291345|75.72593249194567|134.45931881561046|194.31062961746483|254.64586620001748|298.2596831205781|334.1453525502404|,9.934722444084017|0.6268618368379475|2.842170943040401e-14|17.622865454473246|10.674411598204367|12.035332881599409|4.82496065082142|,0|592|305|316|122|43|5|,0|0|0|0|0|0|0|,0|35|26|30|15|10|2|,0|557|279|286|107|33|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|538|423|162|59|6|,0|0|0|0|0|0|0|,569|6|538|423|162|59|6|,0|0|75|107|39|11|2|,571|4|463|316|123|48|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
50,0|1|2|3|4|5|6|,541|414|174|113|62|44|51|,49.388613817040095|134.4593188156105|181.34298546680154|218.25988232814927|247.32879632779222|270.21809182552283|299.9903821682305|,10.367209462472612|0.0|5.684341886080802e-14|8.526512829121202e-14|2.842170943040401e-14|5.684341886080802e-14|14.813943471427969|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,537|4|414|287|106|47|4|,49.178171258642855|77.64052728186876|134.4593188156105|195.87820966656565|256.8300133268501|297.1693050748646|333.1380380152783|,10.112612410091831|1.8320054664516645|0.0|18.03670230673699|11.278432471594215|11.628960787885996|4.094019832758606|,0|541|414|287|106|47|4|,0|0|0|0|0|0|0|,0|16|37|33|12|18|1|,0|525|377|254|94|29|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|497|482|142|63|3|,0|0|0|0|0|0|0|,580|0|497|482|142|63|3|,0|0|47|114|14|17|1|,575|5|450|368|128|46|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
51,0|1|2|3|4|5|6|,543|409|232|95|76|39|43|,49.71325230696469|134.45931881561046|181.34298546680154|218.25988232814922|247.3287963277921|270.2180918255229|296.4043732171483|,9.68570906961417|2.842170943040401e-14|5.684341886080802e-14|1.4210854715202004e-13|8.526512829121202e-14|1.1368683772161603e-13|12.336738437907151|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,538|5|409|327|115|41|2|,49.43840323229827|79.28701274107122|134.45931881561046|192.0680778271319|255.0912530618051|294.6648765874136|332.0640541267116|,9.29800764636185|1.7363290406197394|2.842170943040401e-14|16.76035567513799|10.836116990220637|9.705695964891547|2.7278729742332075|,0|543|409|327|115|41|2|,0|0|0|0|0|0|0|,0|35|13|19|3|3|0|,0|508|386|308|112|38|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|489|537|156|66|3|,0|0|0|0|0|0|0|,500|5|489|537|156|66|3|,0|0|42|116|38|15|0|,485|3|447|421|118|51|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
52,0|1|2|3|4|5|6|,439|394|244|125|59|42|46|,49.549865308671514|134.4593188156105|181.34298546680157|218.25988232814922|247.3287963277922|270.21809182552283|299.05196169197444|,9.620333331673919|0.0|8.526512829121202e-14|1.4210854715202004e-13|0.0|5.684341886080802e-14|12.568807062160804|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,436|3|394|369|101|44|2|,49.35028038650242|78.55620733057874|134.4593188156105|193.84870933582184|256.84711722783845|297.32978291078797|336.93989487807823|,9.343577855817028|2.855918630436448|0.0|17.472246242568083|11.281366360823801|9.83515011423903|2.1479677771334593|,0|439|394|369|101|44|2|,0|0|0|0|0|0|0|,0|20|12|45|3|5|0|,0|419|382|324|98|39|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|391|541|146|70|4|,0|0|0|0|0|0|0|,585|2|391|541|146|70|4|,24|0|11|135|29|23|1|,558|5|380|406|117|47|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
53,0|1|2|3|4|5|6|,518|343|234|122|68|42|44|,49.816096325151705|134.4593188156105|181.34298546680154|218.25988232814925|247.32879632779216|270.21809182552283|300.9178571556035|,10.020203515623251|0.0|5.684341886080802e-14|1.1368683772161603e-13|2.842170943040401e-14|5.684341886080802e-14|14.637413121626032|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,513|5|343|356|110|41|3|,49.54979630865051|77.13847801817488|134.4593188156105|193.99428158220724|256.0683455178347|298.518117226762|333.7143028497707|,9.696447363814954|1.2455898950801723|0.0|17.521167211550846|11.120359880986891|11.944212700514376|6.19159908203078|,0|518|343|356|110|41|3|,0|0|0|0|0|0|0|,0|23|35|41|24|7|1|,0|495|308|315|86|34|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|463|475|153|55|2|,0|0|0|0|0|0|0|,723|7|463|475|153|55|2|,1|0|31|107|33|8|1|,724|6|432|368|120|47|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
